label_frame,xmin,ymin,xmax,ymax,label_name
2,601.90527,635.6953349999999,633.48477,727.275885,pedestrian
2,1059.17643,630.95841,1080.65049,678.9592500000001,vehicle
2,999.3566244886063,610.3862702272861,1038.6950149052975,638.5374899999999,vehicle
2,867.3625257781939,600.3894822957413,891.994535778194,622.6214361478706,vehicle
2,1546.4481150000001,712.749315,1920.0,1132.7566649999999,vehicle
2,552.0096600000002,618.9581999999999,560.8519200000001,636.6427199999999,pedestrian
2,797.6981549989499,607.7474549984249,822.33016499895,636.169004998425,vehicle
2,562.1151,636.3269249999998,606.3263999999999,729.1706549999999,pedestrian
2,841.27788,609.48435,858.9624,623.37933,vehicle
2,654.95883,610.11594,671.3801699999999,653.06406,pedestrian
2,558.32556,619.58979,574.7468999999999,662.53791,pedestrian
2,925.4368546220259,591.9573346220259,949.122265377974,619.432285377974,vehicle
2,824.540745,611.37912,844.1200350000001,625.2741,vehicle
2,721.27578,608.85276,732.6444,634.11636,pedestrian
2,1035.491805,624.958305,1055.0710949999998,653.379855,vehicle
2,483.16634999999997,629.06364,504.64041,642.95862,vehicle
3,960.964185,606.3263999999999,976.753935,618.9582,vehicle
3,1626.660045,622.1161499999998,1708.1351550000004,786.3295499999999,pedestrian
3,297.47889,643.5902099999998,322.74249,663.8010899999999,pedestrian
3,751.2763049999999,610.1159399999999,815.0668949999999,658.1167800000001,vehicle
3,520.4310631646683,617.379225,548.2210231646684,667.274835,pedestrian
3,1048.4394,623.37933,1083.80844,662.53791,vehicle
3,1067.702895,521.377545,1298.233245,739.2760949999999,vehicle
3,206.52993,641.379645,250.74123,721.5915749999999,pedestrian
3,335.37429,644.85339,353.05881,662.53791,pedestrian
3,1306.7597099999998,620.5371749999999,1348.44465,712.1177250000001,pedestrian
3,901.0085740514744,601.8595777973787,921.3996913504914,617.6493277973786,vehicle
3,245.68850999999995,652.43247,396.00693,735.8023499999999,vehicle
3,1349.7078299999998,682.1171999999999,1693.29279,915.8054999999999,vehicle
3,684.01197,631.2742049999999,732.0128100000002,734.2233749999998,pedestrian
3,489.48225,621.48456,519.7985699999999,639.16908,vehicle
3,856.751835,604.747425,872.5415849999999,620.5371749999999,vehicle
3,985.9119900000001,602.221065,1008.64923,626.853075,vehicle
3,586.74711,636.3269249999998,615.80025,729.1706549999999,pedestrian
3,1061.70279,630.32682,1084.44003,683.3803799999998,vehicle
3,1000.5748771544233,609.8448245980342,1038.920617250819,638.5374899999999,vehicle
3,867.7414487034067,599.8842517287911,892.3734587034068,622.3688208643956,vehicle
3,1601.3964450000003,732.3286049999999,1920.0,1187.704995,vehicle
3,549.4833000000001,618.9581999999999,558.32556,636.6427199999999,pedestrian
3,797.3823749999999,607.273785,822.014385,635.695335,vehicle
3,540.64104,640.748055,584.8523399999999,734.854965,pedestrian
3,841.27788,609.48435,858.9624,623.37933,vehicle
3,654.95883,612.6423,671.3801699999999,655.59042,pedestrian
3,552.6412499999999,619.58979,572.85213,662.53791,pedestrian
3,924.9635549999999,591.484035,949.595565,619.905585,vehicle
3,824.540745,609.48435,844.1200350000001,623.37933,vehicle
3,718.74942,610.74753,730.11804,639.80067,pedestrian
3,1036.754985,628.747845,1056.3342749999997,653.379855,vehicle
3,476.21886,623.37933,497.69292,644.85339,vehicle
4,960.964185,605.3789534233615,976.753935,618.0107534233616,vehicle
4,1667.7133949999998,622.431945,1737.8198849999999,740.5392749999999,pedestrian
4,284.84709,642.3270299999999,302.53161,662.53791,pedestrian
4,747.4867650000001,607.5895800000001,815.0668949999999,660.6431399999999,vehicle
4,512.21949,617.379225,540.00945,667.274835,pedestrian
4,1049.386785,622.74774,1086.6505949999998,663.1695,vehicle
4,1068.9660749999998,516.956415,1304.5491449999995,743.697225,vehicle
4,185.05587,641.379645,229.26717,721.5915749999999,pedestrian
4,322.74249,646.1165700000001,340.42701,668.8538100000001,pedestrian
4,1317.49674,620.5371749999999,1351.6025999999997,712.1177250000001,pedestrian
4,901.4147476208768,601.1374914517744,921.535082540292,616.9272414517743,vehicle
4,227.37239999999997,652.43247,381.48036,735.8023499999999,vehicle
4,1367.708145,682.7487900000001,1753.6096350000003,942.96387,vehicle
4,666.32745,635.0637449999999,710.5387499999999,738.0129149999998,pedestrian
4,487.27168499999993,622.431945,515.693235,638.221695,vehicle
4,856.751835,603.4841155263159,872.5415849999999,619.2738655263158,vehicle
4,986.8594365766385,601.2736184233617,1009.5966765766384,625.9056284233617,vehicle
4,561.48351,636.3269250000001,604.43163,731.697015,pedestrian
4,1064.22915,629.3794350000001,1085.70321,684.327765,vehicle
4,1001.7933978626311,609.3032598388306,1039.1462692338205,638.5374899999999,vehicle
4,868.120455,599.3789100000001,892.752465,622.1161500000001,vehicle
4,1652.8710300000002,760.43436,1920.0,1116.65112,vehicle
4,544.4305800000002,618.9581999999999,553.2728400000001,636.6427199999999,pedestrian
4,796.9086339473683,606.4842165789473,821.5406439473684,634.9057665789474,vehicle
4,528.00924,642.0112349999999,564.6414599999999,733.5917850000001,pedestrian
4,841.27788,608.5369034233617,858.9624,622.4318834233617,vehicle
4,656.8536,613.2738899999999,672.01176,652.43247,pedestrian
4,545.0621700000002,619.58979,567.7994100000001,662.53791,pedestrian
4,925.121462762773,590.5365884233616,950.7009193394113,618.9581384233617,vehicle
4,824.540745,609.48435,844.1200350000001,623.37933,vehicle
4,716.85465,608.22117,721.9073700000001,642.3270300000001,pedestrian
4,1036.754985,628.747845,1056.3342749999997,653.379855,vehicle
4,471.16614,622.74774,492.6402,645.48498,vehicle
5,960.964185,604.4316299999998,976.753935,617.0634299999999,vehicle
5,1689.187455,619.273995,1769.399385,710.8545450000001,pedestrian
5,264.63621,638.5374900000002,284.84709,661.2747300000001,pedestrian
5,742.11825,605.69481,812.8563300000001,658.7483699999998,vehicle
5,508.42992473597894,616.9581621928864,536.219884735979,666.8537721928865,pedestrian
5,1051.281555,621.8003549999999,1088.545365,664.1168849999999,vehicle
5,1078.7557199999999,514.430055,1316.23356,746.223585,vehicle
5,173.68725,640.1164650000001,217.89855,720.328395,pedestrian
5,307.58433,636.0111299999999,330.32156999999995,663.8010899999999,pedestrian
5,1326.339,620.5371749999999,1365.4975800000002,712.1177250000001,pedestrian
5,901.820868394051,600.4154989661315,921.6704561313503,616.2052489661314,vehicle
5,210.95106000000007,652.43247,370.11174000000005,735.8023499999999,vehicle
5,1399.2876449999999,686.8541249999998,1810.4527349999998,952.7535149999999,vehicle
5,640.43226,631.9057950000001,688.4331000000002,741.170865,pedestrian
5,483.482145,617.3792249999999,511.903695,636.958515,vehicle
5,856.751835,602.220970263158,872.5415849999999,618.010720263158,vehicle
5,987.8067600000002,600.326295,1010.5440000000001,624.958305,vehicle
5,540.00945,636.958515,582.95757,731.065425,pedestrian
5,1063.59756,629.3794350000001,1086.3347999999999,684.327765,vehicle
5,1003.0117601821532,608.7617654745984,1039.3718918855839,638.5374899999999,vehicle
5,867.4888607893297,598.3262529822164,892.1208707893297,621.0634929822163,vehicle
5,1734.9777299999996,828.64608,1920.0,1150.75698,vehicle
5,539.37786,617.69502,548.22012,635.37954,pedestrian
5,796.4349544736842,605.6947507894737,821.0669644736843,634.1163007894737,vehicle
5,510.32471999999996,640.1164650000001,546.9569399999999,735.486555,pedestrian
5,841.27788,607.58958,858.9624,621.48456,vehicle
5,647.3797500000001,607.5895800000001,663.8010899999999,630.32682,pedestrian
5,543.7989899999998,618.32661,564.0098699999999,657.48519,pedestrian
5,925.27935,589.589265,951.8061300000002,618.010815,vehicle
5,823.59336,607.58958,841.27788,621.48456,vehicle
5,714.3282899999999,605.69481,719.3810100000001,637.27431,pedestrian
5,1038.649755,629.69523,1058.2290449999996,652.43247,vehicle
5,466.11341999999996,619.58979,483.79794,641.06385,vehicle
6,960.964185,604.4316299999998,976.753935,617.0634299999999,vehicle
6,1717.609005,614.221275,1805.400015,718.433625,pedestrian
6,252.63599999999997,634.74795,275.37324,662.53791,pedestrian
6,746.855175,603.8000400000001,815.698485,656.8535999999999,vehicle
6,504.64665021320354,616.5377983570226,532.4366102132036,666.4334083570226,pedestrian
6,1051.2815549999996,619.58979,1092.3349049999997,658.74837,vehicle
6,1077.808335,510.95631000000003,1331.0759249999999,757.2764099999999,vehicle
6,153.47637,637.590105,197.68767,717.8020349999999,pedestrian
6,298.74207,634.74795,321.47930999999994,662.53791,pedestrian
6,1335.18126,623.063535,1371.81348,714.6440850000001,pedestrian
6,902.2263149999999,599.6947050000001,921.805605,615.484455,vehicle
6,191.37176999999997,652.43247,358.11153,735.8023499999999,vehicle
6,1429.9197600000002,691.906845,1878.34866,994.438455,vehicle
6,625.90569,626.221485,670.11699,739.2760950000002,pedestrian
6,475.90306499999997,616.43184,509.3773349999999,637.9059,vehicle
6,856.751835,600.9599218421054,872.5415849999999,616.7496718421053,vehicle
6,986.859375,596.2209600000001,1011.491385,618.9582,vehicle
6,522.95652,635.6953350000001,564.64146,744.960405,pedestrian
6,1065.49233,626.221485,1095.80865,677.380275,vehicle
6,1004.2280999999998,608.22117,1039.5971399999999,638.5374899999999,vehicle
6,866.8583150355339,597.2753433925566,891.4903250355339,620.0125833925565,vehicle
6,1817.4002250000003,909.4895999999999,1920.0,1208.86326,vehicle
6,539.37786,614.53707,548.22012,628.43205,pedestrian
6,795.9620613157894,604.9065955263158,820.5940713157894,633.3281455263158,vehicle
6,486.3243,636.3269250000001,530.5355999999999,739.2760949999999,pedestrian
6,841.27788,606.6437582165142,858.9624,620.5387382165143,vehicle
6,646.74816,603.80004,661.9063199999999,629.06364,pedestrian
6,535.9171418042861,618.957157855657,561.8029525052002,660.0073814226284,pedestrian
6,924.6488021443429,588.6434432165142,951.175582144343,617.0649932165143,vehicle
6,825.48813,607.58958,843.17265,621.48456,vehicle
6,714.3282899999999,605.69481,719.3810100000001,637.27431,pedestrian
6,1039.59714,623.063535,1061.0712,651.485085,vehicle
6,457.586955,619.273995,477.166245,635.0637449999999,vehicle
7,960.0168,604.4316299999998,977.70132,617.0634299999999,vehicle
7,1754.241225,612.958095,1834.453155,717.170445,pedestrian
7,242.53055999999998,637.27431,260.21508,662.53791,pedestrian
7,631.59,610.7475300000001,646.74816,654.95883,pedestrian
7,743.065635,602.8526549999999,811.908945,657.8009850000001,vehicle
7,500.85087,616.116045,528.64083,666.011655,pedestrian
7,1051.913145,619.905585,1094.229675,662.222115,vehicle
7,1081.28208,505.5877950000001,1341.49716,758.8553850000001,vehicle
7,135.476055,640.748055,190.424385,722.2231649999999,pedestrian
7,284.2030894008643,635.0640147956333,308.2045885833978,667.2788819345005,pedestrian
7,1345.2867,621.800355,1384.4452800000004,715.9072649999999,pedestrian
7,901.2781206130999,599.6947050000001,920.8574106131,615.484455,vehicle
7,170.21350499999994,654.6430349999999,343.900755,741.1708649999999,vehicle
7,1457.3939250000003,703.9070550000001,1920.0,1027.9127250000001,vehicle
7,593.6946,634.432155,644.2218,746.223585,pedestrian
7,470.218755,612.01071,507.4825649999999,638.5374900000002,vehicle
7,856.751835,599.6947050000001,872.5415849999999,615.484455,vehicle
7,984.964605,600.0105,1013.386155,621.48456,vehicle
7,501.48245999999995,635.0637449999999,543.1674,738.0129149999998,pedestrian
7,1069.597665,627.484665,1098.019215,682.4329950000001,vehicle
7,1004.7972833724182,608.7903533724179,1039.7868677908061,637.968306627582,vehicle
7,866.225685,596.2209600000001,890.857695,618.9582,vehicle
7,795.4876049999999,604.115835,820.119615,632.537385,vehicle
7,461.69228999999996,640.1164650000001,504.64041,743.0656349999999,pedestrian
7,841.27788,605.69481,858.9624,619.58979,vehicle
7,642.95862,608.85276,660.64314,654.3272399999998,pedestrian
7,528.00924,619.58979,559.58874,662.53791,pedestrian
7,924.0161699999999,587.694495,950.54295,616.116045,vehicle
7,823.59336,607.58958,845.06742,621.48456,vehicle
7,713.6967,606.3264,725.0653199999999,639.16908,pedestrian
7,1040.86032,622.1161500000001,1063.59756,652.43247,vehicle
7,451.58684999999997,621.48456,473.06091,639.16908,vehicle
8,962.8589550000002,605.379015,978.6487050000001,616.116045,vehicle
8,1770.030975,624.9583049999999,1879.2960449999998,717.8020349999999,pedestrian
8,227.37240000000003,641.06385,247.58328,663.8010899999999,pedestrian
8,627.8004599999999,610.1159399999999,645.48498,655.5904199999998,pedestrian
8,743.6972250000001,604.747425,811.277355,659.695755,vehicle
8,497.06133,616.43184,517.27221,665.69586,pedestrian
8,1056.65007,621.8003549999999,1100.8613699999999,664.1168849999999,vehicle
8,1085.70321,502.1140500000001,1358.55009,762.3291300000001,vehicle
8,125.68641,640.1164650000001,176.21361,735.486555,pedestrian
8,269.68892999999997,635.37954,294.95252999999997,672.01176,pedestrian
8,1354.12896,619.905585,1398.34026,722.8547549999998,pedestrian
8,900.331545,599.6947050000001,919.9108350000001,615.484455,vehicle
8,151.265805,656.8535999999999,330.00577499999997,749.06574,vehicle
8,1499.078865,710.8545449999999,1919.0862149999998,1052.544735,vehicle
8,583.58916,635.0637449999999,626.53728,748.1183550000001,pedestrian
8,461.69228999999996,617.0634299999999,505.9035899999999,643.5902100000001,vehicle
8,856.751835,601.2736405234539,872.5415849999999,617.0633905234538,vehicle
8,985.9119663140723,600.9578613140723,1012.4387936859277,622.4319213140723,vehicle
8,482.53476,636.326925,519.16698,744.328815,pedestrian
8,1070.54505,629.3794350000001,1100.8613699999999,684.327765,vehicle
8,1005.3654950251721,609.3585650251723,1039.9762716750574,637.4000949748277,vehicle
8,866.5415505489499,595.4312961276254,891.1735605489499,618.4844016765752,vehicle
8,794.8560360539825,604.5368809640116,819.4880460539825,632.9584309640117,vehicle
8,442.74459,643.906005,484.42953,746.8551749999999,pedestrian
8,841.27788,605.69481,858.9624,619.58979,vehicle
8,640.432323162474,610.115908418763,658.116843162474,655.5903884187628,pedestrian
8,525.1671560577831,618.9582157906185,553.5887850108754,663.1694842093815,pedestrian
8,924.6477442093815,588.6418563140722,951.1745242093816,617.0634063140723,vehicle
8,823.1196935537388,607.58958,844.5937535537388,621.48456,vehicle
8,708.64398,607.5895799999998,717.48624,635.3795399999999,pedestrian
8,1044.64986,624.0109200000002,1066.12392,654.3272400000001,vehicle
8,442.74458999999996,623.37933,464.21864999999997,641.06385,vehicle
9,960.964185,605.379015,976.753935,616.116045,vehicle
9,1828.137255,629.3794350000001,1915.928265,731.065425,pedestrian
9,207.16152,639.80067,229.89875999999998,665.06427,pedestrian
9,623.37933,620.8529699999999,639.8006699999999,658.7483699999998,pedestrian
9,743.6972250000001,604.747425,811.277355,659.695755,vehicle
9,487.7982261455743,617.1686778066021,510.5354071967813,666.6432228942028,pedestrian
9,1058.54484,622.74774,1102.75614,666.95904,vehicle
9,1086.96639,500.21928,1364.8659899999998,760.43436,vehicle
9,104.528145,640.748055,159.476475,732.3286050000002,pedestrian
9,253.89918,636.01113,281.05755,676.4328899999999,pedestrian
9,1361.70804,616.747635,1403.39298,720.959985,pedestrian
9,634.74795,624.64251,648.64293,653.69565,pedestrian
9,900.331545,599.6947050000001,919.9108350000001,615.484455,vehicle
9,124.10743500000001,662.5379099999998,311.689665,754.7500499999999,vehicle
9,1536.3426749999999,722.5389600000001,1917.191445,1105.2825,vehicle
9,553.5886350000001,631.905795,612.326505,751.276305,pedestrian
9,450.95525999999995,613.9054799999999,498.9560999999999,640.43226,vehicle
9,856.751835,602.8526550000001,872.5415849999999,618.642405,vehicle
9,986.859375,601.90527,1011.491385,623.37933,vehicle
9,462.95547,641.379645,497.06133,749.381535,pedestrian
9,1072.43982,627.484665,1102.75614,682.4329950000001,vehicle
9,1005.9337350907822,609.9268050907822,1040.1656850302606,636.8318549092178,vehicle
9,866.8574318924407,594.6415927688982,891.4894418924407,618.010579661339,vehicle
9,536.21991,615.1686599999998,541.2726300000002,635.3795399999999,pedestrian
9,794.2244355269912,604.9579479820059,818.8564455269913,633.3794979820059,vehicle
9,415.58622,648.327135,463.58705999999995,752.539485,pedestrian
9,841.27788,605.69481,858.9624,619.58979,vehicle
9,637.9059,611.3791200000001,655.59042,656.8535999999999,pedestrian
9,522.32493,618.3266100000001,547.58853,663.8010899999999,pedestrian
9,925.27935,589.589265,951.8061300000002,618.010815,vehicle
9,822.6460034222605,607.58958,844.1200634222605,621.48456,vehicle
9,706.11762,609.48435,720.0126,641.06385,pedestrian
9,1045.91304,625.90569,1072.43982,656.22201,vehicle
9,438.32345999999995,622.431945,461.0606999999999,638.221695,vehicle
10,962.8589549999999,604.747425,982.438245,620.5371749999999,vehicle
10,189.47699999999998,638.5374899999999,212.21424000000002,666.32745,pedestrian
10,623.37933,622.74774,634.74795,655.59042,pedestrian
10,742.11825,604.747425,812.8563300000001,659.695755,vehicle
10,478.5351222911486,617.9055156132041,503.7986043935625,667.5905857884053,pedestrian
10,1057.597455,622.74774,1103.703525,663.1695,vehicle
10,1087.59798,498.3245100000001,1378.1293799999999,780.0136500000001,vehicle
10,84.31726499999999,639.484875,144.318315,726.012705,pedestrian
10,238.10943000000003,636.64272,267.16257,680.85402,pedestrian
10,1373.70825,619.2739949999998,1416.65637,726.0127049999999,pedestrian
10,631.5901105276973,623.0635902638487,645.4850905276974,654.0114339472302,pedestrian
10,901.5162471832458,599.6947050000001,920.6216563099475,615.484455,vehicle
10,107.37030000000001,665.6958599999998,296.8473,757.9079999999999,vehicle
10,1588.7646450000002,729.8022449999999,1920.0,1151.072775,vehicle
10,532.746165,638.853285,587.694495,762.013335,pedestrian
10,445.58674499999995,620.8529699999999,500.5350749999999,647.3797500000001,vehicle
10,856.2781590791546,600.8000593430033,873.0152609208453,617.537161184694,vehicle
10,988.4382947361512,600.9579181583092,1013.0703047361512,622.4319781583092,vehicle
10,438.9550499999999,642.0112349999999,478.11362999999994,753.8026649999999,pedestrian
10,1074.650385,627.4846650000002,1108.1246549999996,686.2225350000001,vehicle
10,1006.5019751563921,610.495045156392,1040.3550983854639,636.2636148436079,vehicle
10,867.1733132359315,593.851889410171,891.8053232359315,617.5367576461026,vehicle
10,530.5356000000002,616.43184,539.37786,636.64272,pedestrian
10,793.5928349999999,605.379015,818.224845,633.800565,vehicle
10,388.11205499999994,649.5903149999999,443.0603849999999,756.329025,pedestrian
10,841.27788,605.69481,858.9624,619.58979,vehicle
10,636.6427642110789,610.7475521055394,654.3272842110789,656.2220321055393,pedestrian
10,516.0090299999999,619.58979,541.2726299999999,665.0642699999999,pedestrian
10,926.2267018416908,589.1155890791545,952.7534818416909,616.5897872374637,vehicle
10,822.1723132907823,607.58958,843.6463732907823,621.48456,vehicle
10,700.43331,612.6423,715.59147,640.43226,pedestrian
10,1046.8604249999999,625.90569,1071.4924350000001,656.22201,vehicle
10,1052.22894,605.06322,1067.3871,637.9059,pedestrian
10,432.00756,621.48456,453.48162,639.16908,vehicle
11,961.91157,604.4316299999998,979.59609,617.0634299999999,vehicle
11,171.79247999999998,642.95862,197.05607999999998,672.01176,pedestrian
11,618.9582,622.1161500000001,634.11636,656.2220100000002,pedestrian
11,740.2234799999999,602.8526550000001,810.96156,661.5905250000001,vehicle
11,469.27136999999993,618.6424049999999,497.06133,668.538015,pedestrian
11,1060.123815,621.800355,1111.2826049999999,667.906425,vehicle
11,1093.91388,492.324405,1393.2875400000003,775.9083149999999,vehicle
11,70.422285,639.484875,125.370615,715.9072649999999,pedestrian
11,227.37239999999997,639.8006699999999,260.21507999999994,687.80151,pedestrian
11,1385.0768699999999,618.6424049999999,1428.02499,726.6442949999999,pedestrian
11,628.43205,621.48456,642.32703,654.32724,pedestrian
11,902.7010322981323,599.6947050000001,921.3325273788794,615.484455,vehicle
11,86.212035,663.1695,282.636525,760.43436,vehicle
11,1643.712975,745.591995,1920.0,1209.810645,vehicle
11,506.53517999999997,634.432155,555.7992,761.3817449999999,pedestrian
11,441.165615,618.9582,504.95620500000007,645.4849800000002,vehicle
11,855.80445,598.74732,873.48897,616.43184,vehicle
11,990.0173249999999,600.0105,1014.649335,621.48456,vehicle
11,413.05985999999996,645.8007750000002,458.53434000000004,755.0658450000001,pedestrian
11,1075.913565,627.484665,1113.177375,682.4329950000001,vehicle
11,1007.0702549999999,611.063325,1040.544525,635.695335,vehicle
11,867.4892166917798,593.0621307705504,892.1212266917798,617.0629024623303,vehicle
11,525.48288,617.69502,534.3251399999999,635.37954,pedestrian
11,793.5928349999999,603.7986256080699,818.224845,632.2201756080699,vehicle
11,364.42742999999996,650.2219050000001,413.69145000000003,768.3292349999999,pedestrian
11,841.27788,605.69481,858.9624,619.58979,vehicle
11,635.37954,610.1159399999999,653.06406,655.5904199999998,pedestrian
11,512.21949,618.9582,537.48309,663.1695,pedestrian
11,927.1741199999999,588.6418799999999,953.7009,615.16866,vehicle
11,821.69859,607.58958,843.17265,621.48456,vehicle
11,703.5912599999999,612.6423,717.48624,637.9059,pedestrian
11,1048.4394,625.90569,1069.91346,656.22201,vehicle
11,1045.9073824322797,604.431064243228,1061.0655424322797,637.273744243228,pedestrian
11,423.1653,620.5371749999999,444.63936,640.1164650000001,vehicle
12,962.8589549999999,597.799935,982.438245,613.5896849999999,vehicle
12,155.37114,641.69544,183.1611,673.27494,pedestrian
12,615.80025,615.80025,632.2215899999999,654.95883,pedestrian
12,736.118145,602.8526549999999,808.750995,657.8009850000001,vehicle
12,464.85024,615.16866,492.64020000000005,663.1695000000002,pedestrian
12,1060.123815,619.905585,1111.2826049999999,666.011655,vehicle
12,1095.80865,489.798045,1409.0772900000002,774.645135,vehicle
12,52.737764999999996,639.4848750000001,107.686095,720.959985,pedestrian
12,207.49503686645517,637.7498309465391,243.49285387177974,691.1144038555908,pedestrian
12,1405.28775,617.379225,1438.1304299999997,725.381115,pedestrian
12,626.2234540962729,621.1690462994675,640.7494614973377,654.6427537005325,pedestrian
12,903.8836967324908,599.6947050000001,922.0421260394944,615.484455,vehicle
12,60.94843500000002,662.222115,264.952005,765.1712849999999,vehicle
12,1715.082645,767.38185,1919.0862149999998,1141.28313,vehicle
12,484.42953,638.853285,532.4303699999999,764.539695,pedestrian
12,437.376075,612.958095,504.95620500000007,641.379645,vehicle
12,853.9113677968052,598.74732,871.5958877968052,616.43184,vehicle
