waymo_images/9.jpg,107,642,152,727,pedestrian
waymo_images/9.jpg,627,606,649,656,pedestrian
waymo_images/9.jpg,1093,503,1366,757,vehicle
waymo_images/10.jpg,112,658,297,757,vehicle
waymo_images/10.jpg,533,637,581,763,pedestrian
waymo_images/10.jpg,737,607,814,662,vehicle
waymo_images/10.jpg,401,627,467,765,pedestrian
waymo_images/10.jpg,954,501,985,537,sign
waymo_images/10.jpg,1060,617,1106,678,vehicle
waymo_images/10.jpg,1097,494,1383,762,vehicle
waymo_images/10.jpg,1591,704,1912,1108,vehicle
waymo_images/10.jpg,626,612,646,655,pedestrian
waymo_images/10.jpg,1797,469,1917,736,pedestrian
waymo_images/11.jpg,91,658,284,760,vehicle
waymo_images/11.jpg,503,638,554,767,pedestrian
waymo_images/11.jpg,376,642,411,766,pedestrian
waymo_images/11.jpg,414,635,455,763,pedestrian
waymo_images/11.jpg,737,604,813,660,vehicle
waymo_images/11.jpg,955,499,984,536,sign
waymo_images/11.jpg,1060,605,1114,676,vehicle
waymo_images/11.jpg,1111,494,1391,762,vehicle
waymo_images/11.jpg,625,611,645,663,pedestrian
waymo_images/12.jpg,68,657,261,764,vehicle
waymo_images/12.jpg,477,616,532,773,pedestrian
waymo_images/12.jpg,735,605,813,658,vehicle
waymo_images/12.jpg,346,646,394,773,pedestrian
waymo_images/12.jpg,1062,608,1117,676,vehicle
waymo_images/12.jpg,1111,491,1411,765,vehicle
waymo_images/12.jpg,956,497,986,534,sign
waymo_images/12.jpg,394,637,430,766,pedestrian
waymo_images/12.jpg,622,603,642,656,pedestrian
waymo_images/12.jpg,1712,798,1919,1124,vehicle
waymo_images/12.jpg,45,642,95,724,pedestrian
waymo_images/13.jpg,43,654,248,763,vehicle
waymo_images/13.jpg,452,636,508,771,pedestrian
waymo_images/13.jpg,321,642,365,764,pedestrian
waymo_images/13.jpg,733,602,810,657,vehicle
waymo_images/13.jpg,369,641,401,760,pedestrian
waymo_images/13.jpg,1064,605,1120,673,vehicle
waymo_images/13.jpg,1121,478,1440,775,vehicle
waymo_images/13.jpg,956,493,985,534,sign
waymo_images/13.jpg,1792,893,1919,1150,unknown
waymo_images/13.jpg,615,592,633,654,pedestrian
waymo_images/13.jpg,26,642,78,737,pedestrian
waymo_images/14.jpg,425,632,481,780,pedestrian
waymo_images/14.jpg,285,649,340,772,pedestrian
waymo_images/14.jpg,5,662,221,770,vehicle
waymo_images/14.jpg,730,605,811,661,vehicle
waymo_images/14.jpg,1063,607,1125,680,vehicle
waymo_images/14.jpg,1119,479,1464,792,vehicle
waymo_images/14.jpg,341,639,380,770,pedestrian
waymo_images/14.jpg,612,602,636,655,pedestrian
waymo_images/14.jpg,956,496,985,534,sign
waymo_images/15.jpg,269,650,310,776,pedestrian
waymo_images/15.jpg,4,668,208,780,vehicle
waymo_images/15.jpg,403,638,451,794,pedestrian
waymo_images/15.jpg,1133,478,1479,795,vehicle
waymo_images/15.jpg,733,607,807,664,vehicle
waymo_images/15.jpg,311,650,351,776,pedestrian
waymo_images/15.jpg,957,497,986,531,sign
waymo_images/15.jpg,609,606,632,661,pedestrian
waymo_images/15.jpg,1082,625,1129,686,vehicle
waymo_images/15.jpg,1176,235,1241,448,sign
waymo_images/15.jpg,1065,636,1106,673,vehicle
waymo_images/16.jpg,371,639,425,792,pedestrian
waymo_images/16.jpg,0,673,185,784,vehicle
waymo_images/16.jpg,242,658,286,769,pedestrian
waymo_images/16.jpg,727,607,806,665,vehicle
waymo_images/16.jpg,290,654,329,776,pedestrian
waymo_images/16.jpg,1134,475,1502,802,vehicle
waymo_images/16.jpg,1091,631,1132,688,vehicle
waymo_images/16.jpg,958,500,984,534,sign
waymo_images/16.jpg,604,615,632,665,pedestrian
waymo_images/16.jpg,1067,634,1098,672,vehicle
waymo_images/16.jpg,139,644,170,717,pedestrian
waymo_images/16.jpg,599,611,614,662,pedestrian
waymo_images/17.jpg,209,664,258,788,pedestrian
waymo_images/17.jpg,335,652,394,808,pedestrian
waymo_images/17.jpg,0,674,166,791,vehicle
waymo_images/17.jpg,723,606,807,667,vehicle
waymo_images/17.jpg,1139,463,1534,814,vehicle
waymo_images/17.jpg,260,652,300,784,pedestrian
waymo_images/17.jpg,1092,634,1135,692,vehicle
waymo_images/17.jpg,956,497,986,537,sign
waymo_images/17.jpg,1068,634,1101,673,vehicle
waymo_images/17.jpg,443,629,495,657,vehicle
waymo_images/17.jpg,601,613,624,665,pedestrian
waymo_images/17.jpg,617,607,636,661,pedestrian
waymo_images/18.jpg,305,644,359,807,pedestrian
waymo_images/18.jpg,181,663,225,786,pedestrian
waymo_images/18.jpg,0,682,143,794,vehicle
waymo_images/18.jpg,1141,455,1566,819,vehicle
waymo_images/18.jpg,730,607,803,667,vehicle
waymo_images/18.jpg,1097,634,1140,688,vehicle
waymo_images/18.jpg,238,658,271,788,pedestrian
waymo_images/18.jpg,956,496,985,532,sign
waymo_images/18.jpg,593,613,616,664,pedestrian
waymo_images/18.jpg,1070,635,1105,672,vehicle
waymo_images/19.jpg,2,684,120,793,vehicle
waymo_images/19.jpg,271,644,328,813,pedestrian
waymo_images/19.jpg,723,602,804,668,vehicle
waymo_images/19.jpg,146,664,195,794,pedestrian
waymo_images/19.jpg,1099,631,1146,692,vehicle
waymo_images/19.jpg,200,658,246,797,pedestrian
waymo_images/19.jpg,1147,455,1588,828,vehicle
waymo_images/19.jpg,956,494,986,536,sign
waymo_images/19.jpg,592,612,613,661,pedestrian
waymo_images/19.jpg,1073,634,1106,671,vehicle
waymo_images/20.jpg,236,656,291,809,pedestrian
waymo_images/20.jpg,715,603,801,664,vehicle
waymo_images/20.jpg,114,660,164,806,pedestrian
waymo_images/20.jpg,1097,631,1152,692,vehicle
waymo_images/20.jpg,2,699,96,793,vehicle
waymo_images/20.jpg,584,607,609,665,pedestrian
waymo_images/20.jpg,1152,436,1623,843,vehicle
waymo_images/20.jpg,170,660,217,804,pedestrian
waymo_images/20.jpg,957,495,984,532,sign
waymo_images/20.jpg,1485,534,1547,657,unknown
waymo_images/20.jpg,1070,635,1109,669,vehicle
waymo_images/20.jpg,610,604,629,658,pedestrian
waymo_images/21.jpg,1159,431,1662,852,vehicle
waymo_images/21.jpg,199,662,257,821,pedestrian
waymo_images/21.jpg,714,602,799,667,vehicle
waymo_images/21.jpg,1106,635,1159,697,vehicle
waymo_images/21.jpg,77,659,137,817,pedestrian
waymo_images/21.jpg,956,494,986,535,sign
waymo_images/21.jpg,580,608,605,665,pedestrian
waymo_images/21.jpg,139,660,184,809,pedestrian
waymo_images/21.jpg,1073,637,1110,673,vehicle
waymo_images/21.jpg,613,607,630,661,pedestrian
waymo_images/21.jpg,0,720,64,798,vehicle
waymo_images/22.jpg,153,652,221,820,pedestrian
waymo_images/22.jpg,713,603,797,664,vehicle
waymo_images/22.jpg,1160,420,1695,857,vehicle
waymo_images/22.jpg,45,667,106,807,pedestrian
waymo_images/22.jpg,1110,634,1162,694,vehicle
waymo_images/22.jpg,576,605,603,664,pedestrian
waymo_images/22.jpg,957,490,985,526,sign
waymo_images/22.jpg,93,666,142,812,pedestrian
waymo_images/22.jpg,1076,637,1114,672,vehicle
waymo_images/22.jpg,611,602,631,659,pedestrian
waymo_images/22.jpg,590,592,613,657,pedestrian
waymo_images/22.jpg,454,620,469,670,pedestrian
waymo_images/23.jpg,708,600,798,664,vehicle
waymo_images/23.jpg,1109,633,1171,698,vehicle
waymo_images/23.jpg,1164,400,1745,870,vehicle
waymo_images/23.jpg,117,662,181,820,pedestrian
waymo_images/23.jpg,956,488,984,533,sign
waymo_images/23.jpg,616,601,638,657,pedestrian
waymo_images/23.jpg,572,606,599,662,pedestrian
waymo_images/23.jpg,1076,631,1122,673,vehicle
waymo_images/23.jpg,943,580,984,613,vehicle
waymo_images/24.jpg,69,665,138,828,pedestrian
waymo_images/24.jpg,1110,631,1177,701,vehicle
waymo_images/24.jpg,705,602,794,664,vehicle
waymo_images/24.jpg,614,601,636,660,pedestrian
waymo_images/24.jpg,11,660,72,824,pedestrian
waymo_images/24.jpg,955,488,984,531,sign
waymo_images/24.jpg,1189,393,1802,902,vehicle
waymo_images/24.jpg,567,612,590,661,pedestrian
waymo_images/24.jpg,1082,635,1122,672,vehicle
waymo_images/24.jpg,444,618,460,669,pedestrian
waymo_images/24.jpg,675,557,694,581,sign
waymo_images/25.jpg,1112,632,1181,707,vehicle
waymo_images/25.jpg,698,601,790,667,vehicle
waymo_images/25.jpg,24,664,94,848,pedestrian
waymo_images/25.jpg,611,598,635,658,pedestrian
waymo_images/25.jpg,561,609,586,666,pedestrian
waymo_images/25.jpg,1079,635,1128,679,vehicle
waymo_images/25.jpg,955,488,985,525,sign
waymo_images/25.jpg,1198,376,1870,931,vehicle
waymo_images/25.jpg,324,600,435,660,vehicle
waymo_images/25.jpg,1,666,37,832,pedestrian
waymo_images/25.jpg,670,562,689,585,sign
waymo_images/26.jpg,1110,635,1187,708,vehicle
waymo_images/26.jpg,695,608,788,671,vehicle
waymo_images/26.jpg,1207,353,1913,957,vehicle
waymo_images/26.jpg,312,602,437,671,vehicle
waymo_images/26.jpg,553,616,580,667,pedestrian
waymo_images/26.jpg,609,602,630,661,pedestrian
waymo_images/26.jpg,954,490,984,530,sign
waymo_images/26.jpg,1081,634,1136,678,vehicle
waymo_images/26.jpg,1178,254,1215,318,75
waymo_images/26.jpg,880,589,930,617,vehicle
waymo_images/26.jpg,824,588,873,620,vehicle
waymo_images/26.jpg,194,578,266,648,59
waymo_images/27.jpg,1114,639,1196,711,vehicle
waymo_images/27.jpg,694,609,783,675,vehicle
waymo_images/27.jpg,1192,352,1920,963,vehicle
waymo_images/27.jpg,1080,634,1140,682,vehicle
waymo_images/27.jpg,548,618,574,669,pedestrian
waymo_images/27.jpg,325,609,430,672,vehicle
waymo_images/27.jpg,605,602,624,662,pedestrian
waymo_images/27.jpg,953,491,982,529,sign
waymo_images/27.jpg,662,564,684,592,sign
waymo_images/28.jpg,1114,637,1200,714,vehicle
waymo_images/28.jpg,1223,316,1920,1008,vehicle
waymo_images/28.jpg,691,615,779,676,vehicle
waymo_images/28.jpg,1080,634,1139,684,vehicle
waymo_images/28.jpg,543,622,568,674,pedestrian
waymo_images/28.jpg,603,603,622,669,pedestrian
waymo_images/28.jpg,949,491,977,533,sign
waymo_images/28.jpg,316,605,435,672,vehicle
waymo_images/28.jpg,658,563,681,591,sign
waymo_images/28.jpg,937,589,978,619,vehicle
waymo_images/29.jpg,1116,639,1210,716,vehicle
waymo_images/29.jpg,685,613,773,675,vehicle
waymo_images/29.jpg,597,599,622,665,pedestrian
waymo_images/29.jpg,532,618,559,673,pedestrian
waymo_images/29.jpg,1249,276,1920,1058,vehicle
waymo_images/29.jpg,1076,636,1136,684,vehicle
waymo_images/29.jpg,948,490,975,529,sign
waymo_images/29.jpg,128,579,225,712,59
waymo_images/29.jpg,1295,314,1902,848,63
waymo_images/29.jpg,289,603,416,670,vehicle
waymo_images/30.jpg,676,604,770,671,vehicle
waymo_images/30.jpg,1247,245,1920,1091,vehicle
waymo_images/30.jpg,1118,635,1215,714,vehicle
waymo_images/30.jpg,1075,629,1146,682,vehicle
waymo_images/30.jpg,595,607,617,662,pedestrian
waymo_images/30.jpg,527,617,553,668,pedestrian
waymo_images/30.jpg,946,484,971,529,sign
waymo_images/30.jpg,648,556,667,583,sign
waymo_images/31.jpg,1117,635,1223,715,vehicle
waymo_images/31.jpg,669,603,768,670,vehicle
waymo_images/31.jpg,1073,627,1147,681,vehicle
waymo_images/31.jpg,592,592,614,661,pedestrian
waymo_images/31.jpg,945,481,972,519,sign
waymo_images/31.jpg,518,612,547,668,pedestrian
waymo_images/32.jpg,1119,635,1225,723,vehicle
waymo_images/32.jpg,666,605,764,675,vehicle
waymo_images/32.jpg,1082,627,1150,681,vehicle
waymo_images/32.jpg,512,617,538,672,pedestrian
waymo_images/32.jpg,590,593,610,661,pedestrian
waymo_images/32.jpg,943,481,969,525,sign
waymo_images/32.jpg,71,568,165,722,59
waymo_images/32.jpg,638,554,661,582,sign
waymo_images/33.jpg,1121,633,1237,726,vehicle
waymo_images/33.jpg,660,598,758,674,vehicle
waymo_images/33.jpg,503,616,530,669,pedestrian
waymo_images/33.jpg,1081,630,1148,683,vehicle
waymo_images/33.jpg,940,479,968,516,sign
waymo_images/33.jpg,47,569,150,700,59
waymo_images/33.jpg,633,553,657,581,sign
waymo_images/33.jpg,199,623,303,694,vehicle
waymo_images/33.jpg,869,583,914,612,vehicle
waymo_images/33.jpg,927,579,965,610,vehicle
waymo_images/33.jpg,586,600,608,662,pedestrian
waymo_images/34.jpg,1124,634,1243,720,vehicle
waymo_images/34.jpg,657,598,751,669,vehicle
waymo_images/34.jpg,1088,628,1147,678,vehicle
waymo_images/34.jpg,937,474,968,516,sign
waymo_images/34.jpg,496,610,521,665,pedestrian
waymo_images/34.jpg,171,612,291,692,vehicle
waymo_images/34.jpg,627,550,655,580,sign
waymo_images/34.jpg,581,597,606,659,pedestrian
waymo_images/34.jpg,20,567,115,713,59
waymo_images/34.jpg,924,576,964,608,vehicle
waymo_images/34.jpg,876,580,912,606,vehicle
waymo_images/35.jpg,1122,626,1243,716,vehicle
waymo_images/35.jpg,651,593,750,665,vehicle
waymo_images/35.jpg,1084,619,1155,679,vehicle
waymo_images/35.jpg,150,600,286,686,vehicle
waymo_images/35.jpg,578,591,607,656,pedestrian
waymo_images/35.jpg,490,604,518,658,pedestrian
waymo_images/35.jpg,937,467,966,507,sign
waymo_images/35.jpg,1256,109,1920,1219,vehicle
waymo_images/35.jpg,266,603,355,645,vehicle
waymo_images/35.jpg,623,544,650,572,sign
waymo_images/35.jpg,912,568,963,601,vehicle
waymo_images/35.jpg,871,571,913,599,vehicle
waymo_images/36.jpg,1124,624,1265,716,vehicle
waymo_images/36.jpg,643,588,745,662,vehicle
waymo_images/36.jpg,1085,620,1156,680,vehicle
waymo_images/36.jpg,569,578,605,655,pedestrian
waymo_images/36.jpg,483,586,513,659,pedestrian
waymo_images/36.jpg,937,467,963,499,sign
waymo_images/36.jpg,861,570,911,596,vehicle
waymo_images/36.jpg,924,571,959,598,vehicle
waymo_images/36.jpg,1274,376,1912,1261,vehicle
waymo_images/36.jpg,141,589,267,677,vehicle
waymo_images/36.jpg,742,587,771,614,vehicle
waymo_images/37.jpg,1132,634,1258,731,vehicle
waymo_images/37.jpg,1088,624,1160,685,vehicle
waymo_images/37.jpg,642,590,742,671,vehicle
waymo_images/37.jpg,477,612,503,664,pedestrian
waymo_images/37.jpg,937,470,963,507,sign
waymo_images/37.jpg,575,587,603,662,pedestrian
waymo_images/37.jpg,1231,656,1304,785,vehicle
waymo_images/37.jpg,617,547,643,577,sign
waymo_images/37.jpg,868,574,911,604,vehicle
waymo_images/37.jpg,1284,471,1920,1251,vehicle
waymo_images/37.jpg,921,574,961,608,vehicle
waymo_images/38.jpg,1129,639,1274,740,vehicle
waymo_images/38.jpg,1089,631,1167,697,vehicle
waymo_images/38.jpg,638,611,739,681,vehicle
waymo_images/38.jpg,470,617,497,677,pedestrian
waymo_images/38.jpg,578,598,601,671,pedestrian
waymo_images/38.jpg,935,480,960,514,sign
waymo_images/38.jpg,1312,515,1920,1263,vehicle
waymo_images/38.jpg,615,554,637,584,sign
waymo_images/38.jpg,736,600,770,632,vehicle
waymo_images/38.jpg,85,613,239,704,vehicle
waymo_images/39.jpg,1138,652,1285,749,vehicle
waymo_images/39.jpg,1092,644,1170,707,vehicle
waymo_images/39.jpg,635,612,737,688,vehicle
waymo_images/39.jpg,936,484,962,526,sign
waymo_images/39.jpg,1267,682,1343,828,vehicle
waymo_images/39.jpg,609,560,637,592,sign
waymo_images/39.jpg,464,628,493,682,pedestrian
waymo_images/39.jpg,578,608,597,672,pedestrian
waymo_images/39.jpg,922,597,960,623,vehicle
waymo_images/40.jpg,1138,649,1293,747,vehicle
waymo_images/40.jpg,628,611,735,688,vehicle
waymo_images/40.jpg,1092,639,1173,707,vehicle
waymo_images/40.jpg,1271,682,1371,850,vehicle
waymo_images/40.jpg,456,621,488,682,pedestrian
waymo_images/40.jpg,936,481,962,512,sign
waymo_images/40.jpg,580,614,600,676,pedestrian
waymo_images/40.jpg,610,558,633,589,sign
waymo_images/40.jpg,846,575,977,632,vehicle
waymo_images/40.jpg,300,623,322,684,pedestrian
waymo_images/41.jpg,621,602,732,683,vehicle
waymo_images/41.jpg,1143,643,1312,747,vehicle
waymo_images/41.jpg,1096,635,1178,699,vehicle
waymo_images/41.jpg,1279,680,1397,830,vehicle
waymo_images/41.jpg,452,609,483,676,pedestrian
waymo_images/41.jpg,608,552,633,582,sign
waymo_images/41.jpg,938,474,964,506,sign
waymo_images/41.jpg,577,604,603,674,pedestrian
waymo_images/41.jpg,305,623,355,653,vehicle
waymo_images/41.jpg,1397,575,1910,1098,vehicle
waymo_images/41.jpg,206,617,294,658,vehicle
waymo_images/42.jpg,617,599,730,682,vehicle
waymo_images/42.jpg,1156,643,1315,749,vehicle
waymo_images/42.jpg,1104,635,1180,700,vehicle
waymo_images/42.jpg,448,605,478,676,pedestrian
waymo_images/42.jpg,1304,682,1431,840,vehicle
waymo_images/42.jpg,938,470,966,508,sign
waymo_images/42.jpg,171,620,228,653,vehicle
waymo_images/42.jpg,607,551,632,579,sign
waymo_images/42.jpg,1417,596,1920,1118,vehicle
waymo_images/42.jpg,246,618,317,653,vehicle
waymo_images/43.jpg,616,606,727,683,vehicle
waymo_images/43.jpg,1161,645,1329,755,vehicle
waymo_images/43.jpg,1316,685,1465,869,vehicle
waymo_images/43.jpg,1107,632,1190,704,vehicle
waymo_images/43.jpg,442,615,472,679,pedestrian
waymo_images/43.jpg,1451,583,1920,1112,vehicle
waymo_images/43.jpg,939,468,967,511,sign
waymo_images/43.jpg,602,549,632,583,sign
waymo_images/43.jpg,1416,489,1472,620,sign
waymo_images/43.jpg,159,625,216,655,vehicle
waymo_images/44.jpg,603,605,727,689,vehicle
waymo_images/44.jpg,1336,695,1520,899,vehicle
waymo_images/44.jpg,1112,635,1201,710,vehicle
waymo_images/44.jpg,1169,654,1340,767,vehicle
waymo_images/44.jpg,438,617,467,683,pedestrian
waymo_images/44.jpg,1490,569,1920,1237,vehicle
waymo_images/44.jpg,145,627,213,670,vehicle
waymo_images/44.jpg,942,475,967,508,sign
waymo_images/44.jpg,602,554,628,582,sign
waymo_images/44.jpg,215,622,295,668,vehicle
waymo_images/44.jpg,858,593,915,618,vehicle
waymo_images/45.jpg,1172,660,1354,772,vehicle
waymo_images/45.jpg,1118,648,1207,718,vehicle
waymo_images/45.jpg,1344,710,1562,917,vehicle
waymo_images/45.jpg,608,611,716,691,vehicle
waymo_images/45.jpg,433,620,463,684,pedestrian
waymo_images/45.jpg,1530,599,1920,1251,vehicle
waymo_images/45.jpg,1501,446,1581,632,sign
waymo_images/45.jpg,601,555,627,584,sign
waymo_images/45.jpg,945,477,970,515,sign
waymo_images/45.jpg,135,631,205,675,vehicle
waymo_images/45.jpg,866,595,923,621,vehicle
waymo_images/46.jpg,608,611,716,695,vehicle
waymo_images/46.jpg,1183,662,1370,775,vehicle
waymo_images/46.jpg,1114,643,1216,721,vehicle
waymo_images/46.jpg,1363,709,1639,939,vehicle
waymo_images/46.jpg,1590,585,1920,1264,vehicle
waymo_images/46.jpg,429,620,461,687,pedestrian
waymo_images/46.jpg,600,556,625,585,sign
waymo_images/46.jpg,255,623,281,687,pedestrian
waymo_images/46.jpg,946,476,972,515,sign
waymo_images/46.jpg,267,627,335,668,vehicle
waymo_images/47.jpg,1187,662,1390,779,vehicle
waymo_images/47.jpg,1126,647,1221,721,vehicle
waymo_images/47.jpg,596,609,716,695,vehicle
waymo_images/47.jpg,1388,709,1703,953,vehicle
waymo_images/47.jpg,1678,620,1920,1273,vehicle
waymo_images/47.jpg,427,615,461,690,pedestrian
waymo_images/47.jpg,598,553,625,583,sign
waymo_images/47.jpg,947,474,972,514,sign
waymo_images/47.jpg,250,630,276,685,pedestrian
waymo_images/47.jpg,129,629,214,667,vehicle
waymo_images/47.jpg,863,595,932,622,vehicle
waymo_images/48.jpg,1406,721,1788,971,vehicle
waymo_images/48.jpg,1195,665,1404,787,vehicle
waymo_images/48.jpg,592,604,713,697,vehicle
waymo_images/48.jpg,1129,646,1229,723,vehicle
waymo_images/48.jpg,247,629,272,687,pedestrian
waymo_images/48.jpg,422,624,456,689,pedestrian
waymo_images/48.jpg,596,553,624,582,sign
waymo_images/48.jpg,949,474,975,507,sign
waymo_images/48.jpg,1094,648,1118,687,pedestrian
waymo_images/49.jpg,1432,729,1907,1008,vehicle
waymo_images/49.jpg,1208,666,1421,795,vehicle
waymo_images/49.jpg,1131,649,1237,726,vehicle
waymo_images/49.jpg,588,609,714,700,vehicle
waymo_images/49.jpg,423,616,457,691,pedestrian
waymo_images/49.jpg,234,622,266,695,pedestrian
waymo_images/49.jpg,95,607,267,678,vehicle
waymo_images/49.jpg,949,471,978,508,sign
waymo_images/49.jpg,409,617,433,688,pedestrian
waymo_images/49.jpg,594,554,624,582,sign
waymo_images/49.jpg,866,598,922,620,vehicle
waymo_images/50.jpg,1462,734,1915,1035,vehicle
waymo_images/50.jpg,1143,650,1248,730,vehicle
waymo_images/50.jpg,1218,666,1442,803,vehicle
waymo_images/50.jpg,583,609,712,700,vehicle
waymo_images/50.jpg,418,614,456,694,pedestrian
waymo_images/50.jpg,217,621,317,663,vehicle
waymo_images/50.jpg,949,468,978,513,sign
waymo_images/50.jpg,860,595,925,622,vehicle
waymo_images/50.jpg,405,617,431,691,pedestrian
waymo_images/50.jpg,593,553,621,583,sign
waymo_images/50.jpg,798,597,846,626,vehicle
waymo_images/50.jpg,135,628,207,662,vehicle
waymo_images/51.jpg,1488,740,1915,1073,vehicle
waymo_images/51.jpg,1142,644,1257,732,vehicle
waymo_images/51.jpg,1227,667,1454,802,vehicle
waymo_images/51.jpg,582,608,708,697,vehicle
waymo_images/51.jpg,234,623,315,657,vehicle
waymo_images/51.jpg,412,616,446,692,pedestrian
waymo_images/51.jpg,65,611,181,672,vehicle
waymo_images/51.jpg,592,552,617,581,sign
waymo_images/51.jpg,398,628,425,689,pedestrian
waymo_images/51.jpg,951,467,977,513,sign
waymo_images/51.jpg,216,621,246,699,pedestrian
waymo_images/51.jpg,1132,401,1167,463,sign
waymo_images/52.jpg,1527,743,1920,1113,vehicle
waymo_images/52.jpg,573,600,706,698,vehicle
